,ass_id,criterion_id,statement_id,statement,score_id,score_value
35,d1a946460c3ccbd03ae16bf1c512ef6e,76ebc82f8260d19ac83f5938b8db7ed4,c679f856-e9be-4e74-a1eb-ba88633c6f95,"The purpose of ADMS is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",27f67a53-8c33-4254-b6f6-f86caa0f4527,2
36,d1a946460c3ccbd03ae16bf1c512ef6e,02710e4406b9d5008e22432fca77b9ef,1a885e85-b0ba-45ec-a0e2-b4f8c02e8883,"The purpose of ADMS is not related to organisational interoperability. Therefore, this criterion is not applicable to the specification. 

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",940f3060-f6f5-40a9-b70f-f208717042da,2
37,d1a946460c3ccbd03ae16bf1c512ef6e,c8f3160603854c61e45e977af3ba49d7,f3865e23-61f9-4e7d-80e0-8164a270f10b,"ADMS, as a vocabulary for the description of assets included within a Repository (Catalogue), it can be used to define Interoperability Solutions catalogues, beyond the eGovernement scope. 

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",33a5ac72-21de-4047-ae13-dba977f89f43,1
38,d1a946460c3ccbd03ae16bf1c512ef6e,a28ab768bf3b6c3c70164f5592627b02,8899123a-c89c-41a2-94ab-5eef88e5313b,"ADMS is a vocabulary based on DCAT for the description of Assets, specifically interoperability solutions). In this sense, the ADMS helps the publication and reusability of solutions and their data.

ADMS on Joinup:
https://joinup.ec.europa.eu/solution/asset-description-metadata-schema-adms/about

ADMS Specification W3C:
https://www.w3.org/TR/vocab-adms/",902a79e4-1a89-48d1-bcc7-fde9b8f64766,1
0,71c4792169ca020d1f47b83a18628f12,c42a5a8ff73196201aac3c90c0f9c95f,bc01e5a4-3f28-434f-bbf6-05bb4396c349,"HTML is included in 4 national catalogues of recommended specifications. They belong to Estonia, the Netherlands, Spain and Sweden.
The National Interoperability Framework (NIF) of these Member States is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",956f9514-7aea-4b03-bb64-a0086398cf33,1
1,71c4792169ca020d1f47b83a18628f12,018d36156569392f2aafea23f64a76c2,eda1e19e-7c55-466b-94b8-61bbac861806,"HTML is a markup languages to develop web documents and make them online to share and publish information. The specification supports the first level of maturity which corresponds to make data available on the Internet. So, the specification is aligned with the different levels of maturity of Tim Berners-Lee's 5-star schema for Open Data.

HTML W3C reference:
https://www.w3.org/TR/html401/

Tim Berners-Lee 5-star schema for Open Data:   
https://5stardata.info/en/",7a54609c-5d09-428e-bc8a-56532c249e2c,1
2,71c4792169ca020d1f47b83a18628f12,6e66052782871e8f735e877ab531746b,153b266f-3b78-4779-a5fe-173025f6eb66,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard. Also, a clear Release Notes tracking the changes of the different versions is archived.

W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies",deb27400-4651-4069-906a-f34e0265f100,1
3,71c4792169ca020d1f47b83a18628f12,86480aeb679a28b84c21e76373281a89,5d17bc41-641d-4903-b925-5f170758f308,"W3C has a defined and publicly available Process for the Development and approval process of the specification as a recommended standard, including a public review.

W3C Process document:
https://www.w3.org/2018/Process-20180201/#Policies",d7ee64e8-e236-4a48-99e7-64dd1ea2eacc,1
4,71c4792169ca020d1f47b83a18628f12,4e9a30bee7bc426848739d2f6306a3f4,fff77a8f-5308-43a5-8ce4-ed5a7e9c6fb6,"HTML is publicly available for implementation and study for free on W3C's webpage. 

HTML W3C reference:
https://www.w3.org/TR/html401/",51c6928b-9828-4ee9-995c-0541485adf1f,1
5,71c4792169ca020d1f47b83a18628f12,d9708f7ddb370ef2f423f5ef40e0212f,14eabaec-2eb2-4c88-9a82-065bf5fa05be,"The W3C Royalty-Free IPR licences granted under the W3C Patent Policy apply to all W3C specifications, including HTML.

W3C Patent practice:
https://www.w3.org/TR/patent-practice#ref-AC",cac4a952-e0f5-478a-9d0c-c6d053e2059d,1
6,71c4792169ca020d1f47b83a18628f12,1408eabc0d6cf718b6797e574778544c,95232f41-fba2-4f25-9563-d3e657aa297b,"The W3C Royalty-Free IPR licences granted under the W3C Patent Policy apply to all W3C specifications, including HTML.

W3C Patent practice:
https://www.w3.org/TR/patent-practice#ref-AC",9bf7df7e-7f6a-4678-b6ce-3f26be518b5e,1
7,71c4792169ca020d1f47b83a18628f12,75ae91ad6e35df68c0fdf68310f95632,39ce5dd3-e353-41ce-be8d-559570f75e78,"HTML 4 comes from the evolution of different versions of HTML that they were already recommendations in W3C. HTML 4 became a W3C recommendation on December 1997. It had a good acceptance because it was the best markup language. This fact proves that the specification is mature enough for its use in the development of products and services.

HTML W3C reference:
https://www.w3.org/TR/html401/",0c563d81-2b83-43c9-9569-9349c9305070,1
8,71c4792169ca020d1f47b83a18628f12,077c966676cefd77a045324b17f73f2b,2074408a-bdaa-47ba-8cb2-049f5b7f3507,"When HTML 4 became a W3C recommendation it had a good acceptance, it was the best markup language in the market, but when XHTML and HTML5 appeared, its use decreased considerably. It can be seen in the following link, a comparison of usage of the different HTML languages and it is obvious that HTML 4 is near 0% of usage.

XHTML trend:
https://try.powermapper.com/Stats/HtmlVersions",67730365-743f-4fdf-b9b2-87d9ff2d02b4,0
9,71c4792169ca020d1f47b83a18628f12,bff365d744436a47cb68583789942a3c,942e6479-76aa-4782-8214-9bb875f74ca0,"At the moment of performing the assessment, HTML is barely used to develop web pages. With the appearance of XHTML and HTML5, no evidences have been found to consider HTML as an asset to build innovative solutions.",e38dc53e-cff2-4df1-bc35-8602c84c9224,0
10,71c4792169ca020d1f47b83a18628f12,e81f968ffcd82a2aa7c9317374724895,ddac2795-84e2-4b4a-a168-1aea9bb8069d,"HTML is maintained by W3C which is an international community developing open standards. 

Developer community W3C:
https://www.w3.org/Consortium/",a5b29413-df51-42da-8510-05cddd93aa62,1
11,71c4792169ca020d1f47b83a18628f12,eb586dd9bcab05b431f4be7a8fe4c7f3,dea2a21f-6cca-4bbf-82fa-d288c4098733,"HTML was the first mark up language to develop web resources. Its main purpose is to publish data on the web. By allowing the publication of administrative data on the web with various formats, HTML foster the visibility of administration data, and services.

HTML W3C reference:
https://www.w3.org/TR/html401/",ad713e76-67d6-4a49-b5f2-927e0c9bf0bf,1
12,71c4792169ca020d1f47b83a18628f12,18193cd10351ff88c41670f1732ded10,9ca642d8-4939-4bb3-ad05-8df7a72c8b93,"HTML fosters the comprehensibility of administrative data by helping to understand the data published in various formats that makes the administrative data easier to comprehend.

HTML W3C reference:
https://www.w3.org/TR/html401/",37e8a9c7-36b6-448f-bde6-eb5649b4e364,1
13,71c4792169ca020d1f47b83a18628f12,84c9dc669c9d40e2e541ad4e6172ca7f,816df4b7-b137-4534-9d0b-b40ec2c6d53e,"The purpose of HTML is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification. 

HTML W3C reference:
https://www.w3.org/TR/html401/",eb26e3cb-5854-4256-bc9c-8fb52fb68669,2
14,71c4792169ca020d1f47b83a18628f12,a20e9c41d70c67b369048847ef4bb353,86d3e23a-44d5-45c7-9824-85bda05e56f1,"HTML is a business domain agnostic specification that can be reused in a cross-domain way.

HTML W3C reference:
https://www.w3.org/TR/html401/",f64dd232-8502-48fe-8c4d-d0e7caeec904,1
15,71c4792169ca020d1f47b83a18628f12,50f9b713a1a993210642e0cd97fcdc41,c48f4b53-8f4a-4e2e-a26b-50c07ae4ae5b,"HTML is publicly available for implementation and use for free on W3C's webpage. Therefore, it can be reused by the organisations, administrations, open communities, etc. that developed it.

HTML W3C reference:
https://www.w3.org/TR/html401/",a88d22fa-b422-436d-a6c8-66d6bc0e0a1a,1
16,71c4792169ca020d1f47b83a18628f12,7b3adb5beefed16606f7bb175e1795c8,60d4b0c5-f25f-499b-bfb0-377693ca1453,"HTML can be found for free along within the European Collaborative Platform, Joinup.

HTML in Joinup platform:
https://joinup.ec.europa.eu/solution/html-401-specification",660d0ab9-603d-4080-9f5a-b91ded9ef361,1
17,71c4792169ca020d1f47b83a18628f12,a681ec1bd7d0bd8b99173ab73cc188ba,56e243ec-f0a2-4fc4-bc84-d21ccbf9cd41,"Although HTML can be used independently of other technical specifications, it can be enhanced along other specifications, for example, it can be used with CSS to give a visual format to the HTML code.

HTML W3C reference:
https://www.w3.org/TR/html401/",28825b40-9ed0-424c-8401-ba4431b35b74,1
18,71c4792169ca020d1f47b83a18628f12,6c2fa441b1e2040d22325a51f0f53b39,89bf71f8-07f8-48d0-88df-bb78137292dd,"HTML is the standard markup language for web documents. It can be assisted by technologies such as Cascading Style Sheets (CSS) and scripting languages such as JavaScript.
It proportionates to the users an environment for cross-platform applications with access to device capabilities and accept all type of files to be published. So, it is proportionate to the needs of its users.

HTML W3C reference:
https://www.w3.org/TR/html401/",5e380da7-c71a-4efa-bd96-54a95796892a,1
19,71c4792169ca020d1f47b83a18628f12,69057bb18f3b1437181faea4fd32a8de,f4ee9bca-71fb-41fa-a8f0-5615afba2d08,"HTML was the first standard markup language to develop web resources. HTML files are used to exchange information through the web, and they foster data portability between systems and applications.

HTML W3C reference:
https://www.w3.org/TR/html401/",d2d0bd66-8762-4afd-9c6f-6999dbb7194f,1
20,71c4792169ca020d1f47b83a18628f12,0d432b4fa0f143ceb720596f190e0102,8cd35980-2c0f-4e93-ac40-fa76afb15ffc,"By helping administrations to access and reuse information across borders, the implementation of HTML4 and other standards from HTML family can help to foster and ease the Once-Only Principle.

HTML W3C reference:
https://www.w3.org/TR/html401/",8de45bc5-160f-47b1-ad4f-db1504511904,1
21,71c4792169ca020d1f47b83a18628f12,5620615d81f539b396d9e72ede450fd7,5ca6e952-6a33-4cf9-9c47-feaea68b0380,"HTML fosters e-accessibility through helping people with disabilities with digital signs, e-books and other HTML components that make browsing thought an HTML web easier.

HTML W3C reference:
https://www.w3.org/TR/html401/",ee5d8f02-f087-443b-9479-b1e5caa396f7,1
22,71c4792169ca020d1f47b83a18628f12,e01abc278514f50624be7a51cb9c72b0,d1c8c6af-4acf-4b56-a67a-cc4fca7bde4b,"HTML is a markup language to develop web resources to share content. By allowing to exchange data via online websites, HTML fosters the secure and trustworthy data exchange between administrations and stakeholders. 

HTML W3C reference:
https://www.w3.org/TR/html401/",8e6dcd7a-2e13-4cd2-9282-f055dad8d6d5,1
23,71c4792169ca020d1f47b83a18628f12,dc70f2ddd6b41a5c71727fa353e2f04e,29084d11-529d-4dd1-8641-18c2dcefb667,"Although HTML purpose is not to foster the delivery of multilingual European public services, it has various components that help to publish online data in different languages. In fact, HTML allows to have the same website online in different languages.

HTML W3C reference:
https://www.w3.org/TR/html401/",74481bc4-3797-408c-bd13-13e675173015,1
24,71c4792169ca020d1f47b83a18628f12,e0b6fd49c17ac62ecd397b9d2102a2c8,aeb37417-e486-454b-8964-fbf797b7dbf6,"The specification reduces the administrative burden by allowing public administration to publish online data that can be administrative documents, videos etc.

HTML W3C reference:
https://www.w3.org/TR/html401/",9be6ad2d-c73b-4008-b235-cc1c2dd6d6a8,1
25,71c4792169ca020d1f47b83a18628f12,d832d0d51143fa0a21d429980dff09be,ae7a54a4-c0db-47a4-b449-bc23fc05ffb7,"The purpose of HTML is not related to long term preservation of electronic records. Therefore, this criterion is considered not applicable to this specification. 

HTML W3C reference:
https://www.w3.org/TR/html401/",d9fcd160-f7bd-4d8b-bd2c-3025234a01b3,2
26,71c4792169ca020d1f47b83a18628f12,3015b02174f63fe27ed976eb6be2173a,beeed780-15ff-41af-ac32-d6d1489a9961,"After carrying out information retrieval, no document or study has been found assessing directly the HTML 4 in terms of efficiency or effectiveness. However, there is information that compares different versions of HTML (HTML4 and HTML5), and the main differences between them. From there, it can be inferred the effectivity and effectiveness of the usage of HTML4. 

HMTL5 vs HTML4: 
https://www.educba.com/html5-vs-html4/",ac97490f-a97f-4c0c-9e9f-222bc4d6ec38,1
27,71c4792169ca020d1f47b83a18628f12,08ebe98d9906ae121d734e1adfdcbd3f,648b0a83-d127-4e87-9fc3-c12f44165225,"At the time of elaborating this assessment, this specification is not included in any EIRA ABB in the current European Library Of Specifications (ELIS). However, HTML5 which is an improved and newer version of the specification is included. More specifically, HTML5 can define the interoperability aspects of the ""Human Interface"" and ""Representation"" ABBs from the EIRA Semantic and Technical views.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",0046672e-a99e-483b-bd3e-35d9091f953e,0
28,71c4792169ca020d1f47b83a18628f12,3c201dc582f729cddf3b176ab1a3a0d5,f7d2fa45-c948-412a-ac2c-a71c18abd9cf,"W3C has provided a validator which allows testing and validate web documents including web documents in HTML.

W3C validator:
https://validator.w3.org/",0254558b-7183-4d57-bb7e-e276f7f51796,1
29,71c4792169ca020d1f47b83a18628f12,790360b73fc300b4f3b3d5781f5c58bf,77ef5f19-5b14-4f50-b918-61401b8a3c53,"12 Member States are recommending HTML in their ICT National Catalogues. This Member States are Croatia, Cyprus, Estonia, Germany, Greece, Malta, Norway, Poland, Slovenia, Spain, Sweden and UK.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",efdc5162-619a-4c2c-91f5-929acad3aa74,1
30,71c4792169ca020d1f47b83a18628f12,0fb00f5e00492be3cfa666319c7dd6da,c8e6b947-914e-42f7-b6b3-c0291ee22eaf,"After searching in the different official European websites, there is no evidence of any cross-border project that use HTML4 nor explicit agreements involving the usage of the specification.",b3153092-db6e-468c-b59f-2bab1873b779,0
31,71c4792169ca020d1f47b83a18628f12,5e96722729b950f1830fb73ed3910ef3,825cd275-9b72-47b4-8372-b39cc91fc792,"The specification is included in 12 Member States' catalogues of recommended specifications. This Member States are Croatia, Cyprus, Estonia, Germany, Greece, Malta, Norway, Poland, Slovenia, Spain, Sweden and UK.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",840ae489-00f7-4cad-b0e8-1d1ca5001215,1
32,71c4792169ca020d1f47b83a18628f12,e81e85e531abf618c2b37221f070b982,d6dae5a8-0c80-44cc-9c05-9e5cefbf044b,"After checking the different standard catalogues at supra-national level, there is no evidence of the inclusion of HTML4 within any European catalogue of standards.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en 

CEN search tool catalogue:
https://standards.cen.eu/dyn/www/f?p=CENWEB:105::RESET::::

CENELEC search tool catalogue:
https://www.cenelec.eu/dyn/www/f?p=104:107:0::::FSP_LANG_ID:25",42707850-7d14-4508-aae4-32cd4d48b831,0
33,71c4792169ca020d1f47b83a18628f12,87a9ce047cfa7d0978e6a2a7518e53e1,d95232e8-5dbb-4334-ba51-230ac0409122,No evidence has been found of the specification being included in a formal interoperability agreement between organisations involved in the European public services provision.,34dcf0ee-99bc-470d-b6b3-5aa4c4884021,0
34,71c4792169ca020d1f47b83a18628f12,ff059382710638e130d49fe6decff5ba,cd2608e0-b82d-41af-815f-7dcef5f405ec,"After checking the assessments performed by CAMSS and the list of specifications identified by the MSP Multi-stakeholder-platform, no assessment verifying the compliance of the specification with the European standardisation regulation has been found.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",634459fa-e624-4f3d-bdaf-b9bd50bfbe72,0
35,71c4792169ca020d1f47b83a18628f12,76ebc82f8260d19ac83f5938b8db7ed4,a1997735-7cee-4b69-ae56-5826b30690b3,"The purpose of HTML is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification. 

HTML W3C reference:
https://www.w3.org/TR/html401/",e8570570-95df-456c-88db-89e6748db790,2
36,71c4792169ca020d1f47b83a18628f12,02710e4406b9d5008e22432fca77b9ef,4136b253-202a-4c25-a9f9-08f4e9c7a35f,"The purpose of HTML is not related to organisational interoperability. Therefore, this criterion is not applicable to the specification. 

HTML W3C reference:
https://www.w3.org/TR/html401/",dbb28a29-cb79-4782-892d-91aaad42be5e,2
37,71c4792169ca020d1f47b83a18628f12,c8f3160603854c61e45e977af3ba49d7,5329f059-855a-4e85-8188-7ef8c81633cb,"HTML does not define a cross-sector reusable data model, but defines a markup language to develop web documents.",3c98b2cd-b7dc-4ef6-8371-5dcc32cfffc3,0
38,71c4792169ca020d1f47b83a18628f12,a28ab768bf3b6c3c70164f5592627b02,4bea9aa6-de03-42ed-8a92-d4c88158c7a2,"Although HTML is aligned with the first levels of maturity of Tim Berners-Lee's 5-star schema for Open Data, it does not support the different principles of Linked Open Data.

HTML W3C reference:
https://www.w3.org/TR/html401/

5-star linked open data:
https://www.w3.org/DesignIssues/LinkedData.html
https://www.w3.org/wiki/LinkedData",bc9c3c01-570c-4c50-ba82-9bea2b5290b6,0
0,f181b51eb7460458e12ae5a6eb97f5fa,c42a5a8ff73196201aac3c90c0f9c95f,5969c211-855c-4b71-855b-c50a66e6bd01,"TIFF/IT is included in 2 national catalogues of recommended specifications. They belong to Estonia and Spain.
The National Interoperability Framework (NIF) of these Member States is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets. 

National catalogue Estonia: 
https://www.mkm.ee/sites/default/files/interoperability-framework_2011.doc

National catalogue Spain:
https://administracionelectronica.gob.es/pae_Home/pae_Estrategias/pae_Interoperabilidad_Inicio/pae_Normas_tecnicas_de_interoperabilidad.html#CATALOGOESTANDARES

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",1bbb504d-8e09-4393-93b1-2a059e7f65e1,1
1,f181b51eb7460458e12ae5a6eb97f5fa,018d36156569392f2aafea23f64a76c2,adcccec3-1dc0-4cbf-8acd-a05b0b0d6d20,"TIFF/IT is high quality image format, it is used to send data for print-ready pages that have been designed on high-end prepress systems. Also, it uses lossless compression.
Although the specification complies with the first level of maturity of Tom Berners-Lee's 5-star schema for Open data, it is not enough to consider TIFF/IT as an asset to facilitate the publication of open data.

Tim Berners-Lee 5-star schema for Open Data:
https://5stardata.info/es/ 

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",4be807c1-809f-4142-91a6-ccb743810c53,0
2,f181b51eb7460458e12ae5a6eb97f5fa,6e66052782871e8f735e877ab531746b,bb098636-a36f-4043-880d-2d81b6937e3c,"ISO has defined a clear procedure to develop its standards. It consists in a 6-steps process where everyone who is interested can participate. However, if you want to participate, you have to contact your national standards body and you have to be approved for joining the Technical committee (TC) who will develop the standard. ISO has defined the roadmap of standards, it is composed of 6 steps as before said. For the approval of a standard the two-thirds majority of P-members of TC is needed. If the result is negative, the document is returned to TC/SC to be further studied.

The ISO standardization process: 
https://www.iso.org/stages-and-resources-for-standards-development.html",274d9bd7-5628-4a50-9488-baec18b7a426,1
3,f181b51eb7460458e12ae5a6eb97f5fa,86480aeb679a28b84c21e76373281a89,a7cb750c-ed46-429f-9513-4f9b139e63a7,"As defined on the TC standardisation, only TC members are involved in the development of ISO standards. A review is carried out to arrange the consensus firstly within the TC members and subsequently is reviewed by the different ISO member bodies. However, it cannot be considered a public review, because only TC members can participate.

The ISO standardization process: 
https://www.iso.org/stages-and-resources-for-standards-development.html",909ca498-6207-488a-b623-b83f8d4e18c1,0
4,f181b51eb7460458e12ae5a6eb97f5fa,4e9a30bee7bc426848739d2f6306a3f4,971e7deb-2c95-45aa-9c66-aad5ec0667a6,"The ISO 12639:2004 which refers to TIFF/IT is not available for free for everyone to study. Payment is needed to reach access to the standard.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",4f8b9535-1bc7-4e7f-963e-742332354a5f,0
5,f181b51eb7460458e12ae5a6eb97f5fa,d9708f7ddb370ef2f423f5ef40e0212f,2a953f90-40d6-4ed1-a828-1f7c11ca06d8,"There are no disclosures of ISO IPR Database to identify the licensing under the specification. ISO 12639:2004 (TIFF/IT) is not listed in ISO/IEC/ITU Common Patent policy, so it cannot be confirmed that the specification is licensed on a (F)RAND basis.

ISO patents:
https://www.iso.org/iso-standards-and-patents.html 

ISO standards and patents IPR database:
http://isotc.iso.org/livelink/livelink/13622347/Patents_database.xls?func=doc.Fetch&nodeId=13622347 ",188c731d-1bf3-4987-b2a5-1b3f4a00496d,0
6,f181b51eb7460458e12ae5a6eb97f5fa,1408eabc0d6cf718b6797e574778544c,8c3aeb10-32aa-4ef6-887f-2586a07a6e21,"There are no disclosures of ISO IPR Database to identify the licensing under the specification. ISO 12639:2004 (TIFF/IT) is not listed in ISO/IEC/ITU Common Patent policy, so it cannot be confirmed that the specification is licensed on a royalty-free basis.

ISO patents:
https://www.iso.org/iso-standards-and-patents.html 

ISO standards and patents IPR database:
http://isotc.iso.org/livelink/livelink/13622347/Patents_database.xls?func=doc.Fetch&nodeId=13622347",5e44f4ad-8218-43b5-b632-341ec82baf6c,0
7,f181b51eb7460458e12ae5a6eb97f5fa,75ae91ad6e35df68c0fdf68310f95632,bf35fddb-d479-45b6-aef1-8f1b7b85045c,"TIFF/IT was released in 1996 as a standard for the exchange of digital adverts. It became an ISO standard in 1998 as ISO 12639:1998, the specification had some modifications and the current version was published in 2004. The last review of TIFF/IT was in 2017 and it was confirmed to be the latest version. So it is clear that the specification is mature enough for develop of products and services.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",79ed022b-cd71-4656-ab52-9ab1771c2d92,1
8,f181b51eb7460458e12ae5a6eb97f5fa,077c966676cefd77a045324b17f73f2b,723a4afe-b403-41d1-b6e0-e7f7ac25d0e5,"TIFF/IT is mainly used to store bitmap images that they will be intended to edit. TIFF/IT uses lossless compression, maintaining original quality while reducing in size. However, PSD extension is getting popular to store high quality images for later editing. It uses lossless compression as TIFF/IT and it is supported by any application.

TIFF Image file explanation:
https://www.canto.com/blog/tiff-image-file/",7a7d9295-7ccf-4f3d-8088-773cee892cd9,1
9,f181b51eb7460458e12ae5a6eb97f5fa,bff365d744436a47cb68583789942a3c,43f1328b-6ea0-4890-a939-bdfbac9ef5cd,"At the moment of performing the assessment, TIFF/IT format is used in some cases because it is great for printing images. However, no evidences have been found to consider TIFF/IT as an asset to build innovative solutions.",43d848b1-5ed1-4900-92f5-ff0830a13bb4,0
10,f181b51eb7460458e12ae5a6eb97f5fa,e81f968ffcd82a2aa7c9317374724895,3dc9a6f5-ace7-447d-8591-194cc66e4927,"TIFF/IT has the ISO community that supports the development of: International standards, Technical Specifications, Technical Report and Publicly Available Specification.

The ISO standardization process:
http://www.isotc292online.org/projects/iso-process/",1abd7dd8-430e-41e7-b64e-54f198d1b370,1
11,f181b51eb7460458e12ae5a6eb97f5fa,eb586dd9bcab05b431f4be7a8fe4c7f3,3a9caed8-dcd3-4f08-8a91-f4a3f22c3006,"Although TIFF/IT’s purpose is not to foster the visibility of administrative data or services, it can help with the visualization and visibility of public administrations by providing high quality images and print-ready pages that can be easily edited later. 

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html

TIFF/IT explanation:
https://www.prepressure.com/library/file-formats/tiffit",f4104eec-f9a2-4133-bc10-ee5f0827e722,1
12,f181b51eb7460458e12ae5a6eb97f5fa,18193cd10351ff88c41670f1732ded10,5e4c9592-7027-44e4-9219-8c4c80945255,"The specification can help understand the data of public administration by adding high quality print-ready pages. In this case, the specification can play an active role on the representation of the information in the visual way. This fact can consider TIFF/IT to foster the comprehensibility of administrative rules and data.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html

TIFF/IT explanation:
https://www.prepressure.com/library/file-formats/tiffit",2c01a3dd-d8f6-403e-883c-0f79ca2930e5,1
13,f181b51eb7460458e12ae5a6eb97f5fa,84c9dc669c9d40e2e541ad4e6172ca7f,f432aa69-b7c7-4536-9f4f-7e6613a55da7,"The purpose of TIFF/IT is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification. 

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",f932fa79-8ffd-4b34-bc89-22496f2949d7,2
14,f181b51eb7460458e12ae5a6eb97f5fa,a20e9c41d70c67b369048847ef4bb353,44a91f7e-af74-4e02-9de3-92b8c70a6134,"TIFF/IT is a business domain agnostic specification that can be reused in a cross-domain way.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",db45beaa-b789-4e3a-82b8-d4ff4445ea07,1
15,f181b51eb7460458e12ae5a6eb97f5fa,50f9b713a1a993210642e0cd97fcdc41,c9d7d20d-e7c7-4a7f-b6bf-66bf73817c36,"TIFF/IT is an ISO standard and as all ISO standards, they have to be paid to access its content. However, it can be partially checked out in SIS (Swedish institute for standards) website where the content is aligned with the ISO standard.  

TIFF/IT SIS reference:
https://www.sis.se/api/document/preview/904751/

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",f9442d01-72c2-456f-b956-80d377d30700,0
16,f181b51eb7460458e12ae5a6eb97f5fa,7b3adb5beefed16606f7bb175e1795c8,18253402-faad-4175-8a37-42e27374ae65,There is no national or European platform with the specification TIFF/IT available for free.,236e1370-3e3f-4b58-9827-82c43e5b1c79,0
17,f181b51eb7460458e12ae5a6eb97f5fa,a681ec1bd7d0bd8b99173ab73cc188ba,877ea717-479d-4f70-b27c-134b0bcf30c3,"The specification is independent of any technology or software. Although most image software can open TIFF/IT images, there are some that may not.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",b86f0f30-0225-4a04-8300-81778bb08539,1
18,f181b51eb7460458e12ae5a6eb97f5fa,6c2fa441b1e2040d22325a51f0f53b39,b9f53bfc-2df0-482a-9cc3-f2df7feb3d70,"The adoption of TIFF/IT as high quality image format for exchanging data does not hamper the scalability of systems. It is widely adopted for this purpose because it is independent of any platform or software. 

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",4d9bcaa5-292b-44ee-962c-bece4057bd10,1
19,f181b51eb7460458e12ae5a6eb97f5fa,69057bb18f3b1437181faea4fd32a8de,1c7f9b7c-aca2-4961-ac00-c6eca4781275,"TIFF fosters the interoperability between systems by having a TIFF Tag Interoperability IFD (Image File Directory) which has multiple tags that store the information to ensure the Interoperability.

TIFF Tag Interoperability IFD reference:
https://www.awaresystems.be/imaging/tiff/tifftags/interoperabilityifd.html",322eec30-a7ed-4124-b029-2ec5fd6c858b,1
20,f181b51eb7460458e12ae5a6eb97f5fa,0d432b4fa0f143ceb720596f190e0102,3ae674f8-4d36-4bb1-8e2b-1c4e045d7966,"The purpose of TIFF/IT is not related to the implementation of the once-only principle. Therefore, this criterion does not apply to this specification. 

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",3134df19-d4cc-4545-a2aa-d1ac808b7316,2
21,f181b51eb7460458e12ae5a6eb97f5fa,5620615d81f539b396d9e72ede450fd7,46d468c5-5e9a-4bd7-acdb-bc519934084e,"The purpose of TIFF/IT is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html",39bbf907-a6a8-4362-9198-f837a0549a31,2
22,f181b51eb7460458e12ae5a6eb97f5fa,e01abc278514f50624be7a51cb9c72b0,f0ed8c07-674c-4183-b291-1fe6b3741679,"TIFF/IT is one of the safest image file types available. The most important security benefit is the transparent data of every TIFF image file. This fact makes possible to evaluate the information about the photo before opening and it prevents the chance of a virus hiding in the file. So the specification makes data exchange between citizens and public administrations secure and trustworthy.

TIFF/IT ISO reference:
https://www.iso.org/standard/34342.html

TIFF Image file explanation:
https://www.canto.com/blog/tiff-image-file/",4c174303-0475-4f76-b7dd-5204585c3ab9,1
